date,open,high,low,close,volume,ma5,ma10,ma20,ma60,ma5_ratio,ma10_ratio,ma20_ratio,ma60_ratio,bollinger_mid,bollinger_upper,bollinger_lower,bollinger_pct_b,bollinger_bandwidth,return_1d,return_5d,return_10d,return_20d,volatility_5d,volatility_10d,volatility_20d,rsi_14,macd,macd_signal,macd_histogram,obv,mfi_14,atr_14,volume_ratio_20d,price_position_20d,price_position_60d,future_return,return,volatility,rsi,volume_change,csi300_return_1d,csi300_return_5d,csi300_volatility_20d,market_breadth,max_ret_5d,max_ret_20d,min_ret_20d,ret_range_20d,reversal_1d,reversal_5d,ret_skew_5d,reversal_vol_adj,beta_60d,r_squared,market_corr,idio_vol_20d,idio_mom_20d,amihud_illiq,amihud_illiq_log,turnover_5d,turnover_std_20d,turnover_trend,dollar_vol_growth,path_volatility,consecutive_ret,up_days_ratio,streak_signal,overnight_gap,intraday_ret,gap_ma_divergence,gap_fill_prob,open_norm,high_norm,low_norm,close_norm,volume_norm,ma5_norm,ma10_norm,ma20_norm,ma60_norm,ma5_ratio_norm,ma10_ratio_norm,ma20_ratio_norm,ma60_ratio_norm,bollinger_mid_norm,bollinger_upper_norm,bollinger_lower_norm,bollinger_pct_b_norm,bollinger_bandwidth_norm,return_1d_norm,return_5d_norm,return_10d_norm,return_20d_norm,volatility_5d_norm,volatility_10d_norm,volatility_20d_norm,rsi_14_norm,macd_norm,macd_signal_norm,macd_histogram_norm,obv_norm,mfi_14_norm,atr_14_norm,volume_ratio_20d_norm,price_position_20d_norm,price_position_60d_norm,return_norm,volatility_norm,rsi_norm,volume_change_norm,csi300_return_1d_norm,csi300_return_5d_norm,csi300_volatility_20d_norm,market_breadth_norm,max_ret_5d_norm,max_ret_20d_norm,min_ret_20d_norm,ret_range_20d_norm,reversal_1d_norm,reversal_5d_norm,ret_skew_5d_norm,reversal_vol_adj_norm,beta_60d_norm,r_squared_norm,market_corr_norm,idio_vol_20d_norm,idio_mom_20d_norm,amihud_illiq_norm,amihud_illiq_log_norm,turnover_5d_norm,turnover_std_20d_norm,turnover_trend_norm,dollar_vol_growth_norm,path_volatility_norm,consecutive_ret_norm,up_days_ratio_norm,streak_signal_norm,overnight_gap_norm,intraday_ret_norm,gap_ma_divergence_norm,gap_fill_prob_norm,sector,sector_momentum_5d,sector_momentum_20d,sector_breadth,sector_vol_flow,sector_relative_strength,future_return_rank,future_return_10d,future_return_20d,cs_rank_return_5d,cs_rank_return_20d,cs_rank_volatility,cs_rank_rsi,cs_rank_volume_ratio_20d,cs_rank_ma20_ratio,cs_rank_max_ret_5d,cs_rank_reversal_1d,cs_rank_amihud_illiq,cs_rank_idio_vol_20d,future_return_rank_5d,future_return_rank_10d,future_return_rank_20d
2022-06-06,2.65,2.68,2.6,2.63,102384006.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,-0.0456273764258555,,,,,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,3.0,,-0.2,,-0.0075471698110359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.1492537313432835,-0.041825095057034134,-0.06083650190114054,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.14925373134328357,0.16417910447761194,0.1791044776119403
2022-06-07,2.63,2.64,2.56,2.6,70083762.0,,,,,,,,,,,,,,-0.0114068441064637,,,,,,,,-0.0006730769230767,-0.0003739316239315,-0.0002991452991452,-70083762.0,,,,,,-0.0307692307692307,-0.0114068441064637,,,-0.3154813457875441,0.0,0.0,0.0,0.5,,,,,0.0114068441064637,,,,,,,,,,,,,,,,3.0,,-0.2,0.0,-0.01140684410603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.3,-0.04615384615384621,-0.05384615384615388,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.2,0.17142857142857143
2022-06-08,2.59,2.6,2.51,2.56,62799297.0,,,,,,,,,,,,,,-0.0153846153846154,,,,,,,,-0.002098031203439,-0.0010805298122542,-0.0010175013911848,-132883059.0,,,,,,-0.015625,-0.0153846153846154,,,-0.1039394118141089,0.0,0.0,0.0,0.5,,,,,0.0153846153846154,,,,,,,,,,,,,,,,3.0,,-0.2,-0.003846153846006,-0.0115830115825642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.4210526315789473,-0.04296875,-0.05859375,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42105263157894735,0.32894736842105265,0.2236842105263158
2022-06-09,2.55,2.57,2.48,2.5,45522708.0,,,,,,,,,,,,,,-0.0234375,,,,,,,,-0.0048609880734553,-0.0023611728546665,-0.0024998152187887,-178405767.0,,,,,,0.016,-0.0234375,,,-0.2751080000147136,0.0,0.0,0.0,0.5,,,,,0.0234375,,,,,,,,,,,,,,,,3.0,,-0.2,-0.0039062499998475,-0.0196078431364859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.6304347826086957,0.0040000000000000036,-0.027999999999999914,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6304347826086957,0.5,0.2717391304347826
2022-06-10,2.5,2.55,2.48,2.53,41086477.0,2.564,,,,-0.0132605304212169,,,,,,,,,0.012,,,,,,,,-0.0050662324316914,-0.0031658669220823,-0.0019003655096091,-137319290.0,,,,,,-0.0118577075098813,0.012,,,-0.0974509468988532,0.0,0.0,0.0,0.5,,,,,-0.012,,,,,,,,,,,,,,,,3.0,,-0.2,0.0,0.0119999999995199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.4152542372881356,-0.015810276679841695,-0.02766798418972327,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4152542372881356,0.3728813559322034,0.3220338983050847
2022-06-13,2.51,2.53,2.47,2.51,33582534.0,2.54,,,,-0.0118110236220473,,,,,,,,,-0.0079051383399209,-0.0456273764258555,,,0.013199802128147,,,,-0.0059495955088051,-0.0039204121413996,-0.0020291833674055,-170901824.0,,,,,,0.0039840637450199,-0.0079051383399209,,,-0.1826377812826346,0.0,0.0,0.0,0.5,0.012,,,,0.0079051383399209,0.0456273764258555,1.1690970227418505,,,,,,,,,,,,,,3.0,,-0.2,-0.0079051383396085,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.4172335600907029,-0.007968127490039723,-0.019920318725099584,0.13846153846153847,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.41723356009070295,0.3129251700680272,0.3469387755102041
2022-06-14,2.48,2.52,2.43,2.52,36904706.0,2.524,,,,-0.0015847860538826,,,,,,,,,0.0039840637450199,-0.0307692307692307,,,0.0143120406201988,,,,-0.0059606082928653,-0.0044367313598549,-0.0015238769330103,-133997118.0,,,,,,-0.0158730158730159,0.0039840637450199,,,0.098925590308343,0.0,0.0,0.0,0.5,0.012,,,,-0.0039840637450199,0.0307692307692307,0.1502325591460061,,,,,,,,,,,,,,3.0,,-0.2,-0.0119521912345835,0.0161290322574141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.3265306122448979,0.015873015873015817,-0.01984126984126977,0.2898550724637681,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.32653061224489793,0.4399092970521542,0.4308390022675737
2022-06-15,2.51,2.58,2.5,2.52,52739389.0,2.516,,,,0.0015898251192369,,,,,,,,,0.0,-0.015625,,,0.0134582987374913,,,,-0.0058721540421564,-0.0047816904235415,-0.0010904636186149,-133997118.0,,,,,,-0.0277777777777776,0.0,,,0.4290694796484762,0.0,0.0,0.0,0.5,0.012,,,,-0.0,0.015625,-0.8129515768090735,,,,,,,,,,,,,,3.0,,-0.2,-0.0039682539680965,0.0039840637448612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.3514739229024943,-0.007936507936507908,0.007936507936507908,0.41333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.35147392290249435,0.40816326530612246,0.5170068027210885
2022-06-16,2.52,2.55,2.49,2.54,36045870.0,2.524,,,,0.0063391442155309,,,,,,,,,0.0079365079365079,0.016,,,0.0076494005206295,,,,-0.0047292810071133,-0.0047695835883421,4.03025812288375e-05,-97951248.0,,,,,,-0.0118110236220473,0.0079365079365079,,,-0.3165284868961981,0.0,0.0,0.0,0.5,0.012,,,,-0.0079365079365079,-0.016,-0.5736729618822004,,,,,,,,,,,,,,3.0,,-0.2,0.0,0.007936507936193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.3628117913832199,-0.015748031496062964,-0.019685039370078705,0.6195652173913043,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.36281179138321995,0.3242630385487528,0.42857142857142855
2022-06-17,2.52,2.52,2.48,2.5,29156400.0,2.518,2.541,,,-0.0071485305798252,-0.0161353797717433,,,,,,,,-0.0157480314960629,-0.0118577075098813,,,0.0095108077789707,,,,-0.0059101256302676,-0.0050251312141081,-0.0008849944161594,-127107648.0,,,,,,-0.0039999999999998,-0.0157480314960629,,,-0.1911306343833565,0.0,0.0,0.0,0.5,0.0079365079365079,,,,0.0157480314960629,0.0118577075098813,-0.5931569135703916,,,,,,,,,,,,,,3.0,,-0.2,-0.0078740157477215,-0.007936507936193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,0,0,0.5,1.0,0,0.3786848072562358,-0.008000000000000007,-0.04800000000000004,0.41025641025641024,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3786848072562358,0.3378684807256236,0.41723356009070295
